season,team_code,team_name,team_link,team_img
2014,MUN,FC Bayern Munich,https://www.euroleague.net/competition/teams/showteam?clubcode=MUN&seasoncode=E2014,https://www.euroleague.net/rs/a35aehaydcwoshxi/5fae8dff-b186-4e7f-a158-c16e8e479736/553/filename/5fa.png
2014,ULK,Fenerbahce Ulker Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2014,https://www.euroleague.net/rs/a35ahld7vsu3xrgt/5fae8dff-b186-4e7f-a158-c16e8e479736/f9e/filename/5fa.png
2014,GAL,Galatasaray Liv Hospital Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=GAL&seasoncode=E2014,https://www.euroleague.net/rs/a35fmd7en4cw7ekd/5fae8dff-b186-4e7f-a158-c16e8e479736/d42/filename/5fa.png
2014,BAS,Laboral Kutxa Vitoria,https://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2014,https://www.euroleague.net/rs/a35alqtlytg7rvt7/5fae8dff-b186-4e7f-a158-c16e8e479736/cf3/filename/5fa.png
2014,LMG,Limoges CSP,https://www.euroleague.net/competition/teams/showteam?clubcode=LMG&seasoncode=E2014,https://www.euroleague.net/rs/a35byjp75jlkjvaa/5fae8dff-b186-4e7f-a158-c16e8e479736/902/filename/5fa.png
2014,TEL,Maccabi Electra Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2014,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2014,KLA,Neptunas Klaipeda,https://www.euroleague.net/competition/teams/showteam?clubcode=KLA&seasoncode=E2014,https://www.euroleague.net/rs/46138/5fae8dff-b186-4e7f-a158-c16e8e479736/44a/filename/5fa.png
2014,NOV,Nizhny Novgorod,https://www.euroleague.net/competition/teams/showteam?clubcode=NOV&seasoncode=E2014,https://www.euroleague.net/rs/74m5mf7htusgpy7a/5fae8dff-b186-4e7f-a158-c16e8e479736/3b9/filename/5fa.png
2014,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2014,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2014,PAN,Panathinaikos Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2014,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2014,ZGO,PGE Turow Zgorzelec,https://www.euroleague.net/competition/teams/showteam?clubcode=ZGO&seasoncode=E2014,https://www.euroleague.net/rs/14461/5fae8dff-b186-4e7f-a158-c16e8e479736/252/filename/5fa.png
2014,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2014,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2014,MAL,Unicaja Malaga,https://www.euroleague.net/competition/teams/showteam?clubcode=MAL&seasoncode=E2014,https://www.euroleague.net/rs/a35cod7jmruy8e8y/5fae8dff-b186-4e7f-a158-c16e8e479736/737/filename/5fa.png
2014,UNK,Unics Kazan,https://www.euroleague.net/competition/teams/showteam?clubcode=UNK&seasoncode=E2014,https://www.euroleague.net/rs/a35cq8x5jbfnvi7j/5fae8dff-b186-4e7f-a158-c16e8e479736/499/filename/5fa.png
2014,PAM,Valencia Basket,https://www.euroleague.net/competition/teams/showteam?clubcode=PAM&seasoncode=E2014,https://www.euroleague.net/rs/a35awu3dcq9vu3i4/5fae8dff-b186-4e7f-a158-c16e8e479736/821/filename/5fa.png
2014,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2014,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2015,IST,Anadolu Efes Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2015,https://www.euroleague.net/rs/a35a6anofpgn5wca/5fae8dff-b186-4e7f-a158-c16e8e479736/7d6/filename/5fa.png
2015,BAM,Brose Baskets Bamberg,https://www.euroleague.net/competition/teams/showteam?clubcode=BAM&seasoncode=E2015,https://www.euroleague.net/rs/73kxg36ysqxnp7o5/5fae8dff-b186-4e7f-a158-c16e8e479736/88f/filename/5fa.jpg
2015,CED,Cedevita Zagreb,https://www.euroleague.net/competition/teams/showteam?clubcode=CED&seasoncode=E2015,https://www.euroleague.net/rs/79r4rx7fcdji8b3k/5fae8dff-b186-4e7f-a158-c16e8e479736/d1e/filename/5fa.png
2015,RED,Crvena Zvezda Telekom Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=RED&seasoncode=E2015,https://www.euroleague.net/rs/a35fslptloqpsf9w/5fae8dff-b186-4e7f-a158-c16e8e479736/961/filename/5fa.png
2015,CSK,CSKA Moscow,https://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2015,https://www.euroleague.net/rs/a359ywvf43as6tee/5fae8dff-b186-4e7f-a158-c16e8e479736/777/filename/5fa.png
2015,DAR,Darussafaka Dogus Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=DAR&seasoncode=E2015,https://www.euroleague.net/rs/a35bnx7857sudrnq/5fae8dff-b186-4e7f-a158-c16e8e479736/414/filename/5fa.png
2015,SAS,Dinamo Banco di Sardegna Sassari,https://www.euroleague.net/competition/teams/showteam?clubcode=SAS&seasoncode=E2015,https://www.euroleague.net/rs/39691/5fae8dff-b186-4e7f-a158-c16e8e479736/aa4/filename/5fa.png
2015,MIL,EA7 Emporio Armani Milan,https://www.euroleague.net/competition/teams/showteam?clubcode=MIL&seasoncode=E2015,https://www.euroleague.net/rs/a35a8ng9dir9gnbb/5fae8dff-b186-4e7f-a158-c16e8e479736/287/filename/5fa.png
2015,BAR,FC Barcelona Lassa,https://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2015,https://www.euroleague.net/rs/a35abupuatwppttd/5fae8dff-b186-4e7f-a158-c16e8e479736/4a4/filename/5fa.png
2015,MUN,FC Bayern Munich,https://www.euroleague.net/competition/teams/showteam?clubcode=MUN&seasoncode=E2015,https://www.euroleague.net/rs/a35aehaydcwoshxi/5fae8dff-b186-4e7f-a158-c16e8e479736/553/filename/5fa.png
2015,ULK,Fenerbahce Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2015,https://www.euroleague.net/rs/a35ahld7vsu3xrgt/5fae8dff-b186-4e7f-a158-c16e8e479736/f9e/filename/5fa.png
2015,KHI,Khimki Moscow Region,https://www.euroleague.net/competition/teams/showteam?clubcode=KHI&seasoncode=E2015,https://www.euroleague.net/rs/a35ajhr9ujs437nd/5fae8dff-b186-4e7f-a158-c16e8e479736/b5e/filename/5fa.png
2015,BAS,Laboral Kutxa Vitoria Gasteiz,https://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2015,https://www.euroleague.net/rs/a35alqtlytg7rvt7/5fae8dff-b186-4e7f-a158-c16e8e479736/cf3/filename/5fa.png
2015,LMG,Limoges CSP,https://www.euroleague.net/competition/teams/showteam?clubcode=LMG&seasoncode=E2015,https://www.euroleague.net/rs/a35byjp75jlkjvaa/5fae8dff-b186-4e7f-a158-c16e8e479736/902/filename/5fa.png
2015,TIV,Lokomotiv Kuban Krasnodar,https://www.euroleague.net/competition/teams/showteam?clubcode=TIV&seasoncode=E2015,https://www.euroleague.net/rs/a35c4iluylfnxar4/5fae8dff-b186-4e7f-a158-c16e8e479736/1d0/filename/5fa.png
2015,TEL,Maccabi FOX Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2015,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2015,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2015,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2015,PAN,Panathinaikos Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2015,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2015,KSK,Pinar Karsiyaka Izmir,https://www.euroleague.net/competition/teams/showteam?clubcode=KSK&seasoncode=E2015,https://www.euroleague.net/rs/60379/5fae8dff-b186-4e7f-a158-c16e8e479736/490/filename/5fa.png
2015,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2015,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2015,GSS,Stelmet Zielona Gora,https://www.euroleague.net/competition/teams/showteam?clubcode=GSS&seasoncode=E2015,https://www.euroleague.net/rs/67ci489etmhjdk8b/5fae8dff-b186-4e7f-a158-c16e8e479736/c9d/filename/5fa.png
2015,STR,Strasbourg,https://www.euroleague.net/competition/teams/showteam?clubcode=STR&seasoncode=E2015,https://www.euroleague.net/rs/679wlvtbkwuff777/5fae8dff-b186-4e7f-a158-c16e8e479736/c34/filename/5fa.png
2015,MAL,Unicaja Malaga,https://www.euroleague.net/competition/teams/showteam?clubcode=MAL&seasoncode=E2015,https://www.euroleague.net/rs/a35cod7jmruy8e8y/5fae8dff-b186-4e7f-a158-c16e8e479736/737/filename/5fa.png
2015,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2015,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2016,IST,Anadolu Efes Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2016,https://www.euroleague.net/rs/a35a6anofpgn5wca/5fae8dff-b186-4e7f-a158-c16e8e479736/7d6/filename/5fa.png
2016,BAS,Baskonia Vitoria Gasteiz,https://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2016,https://www.euroleague.net/rs/a35alqtlytg7rvt7/5fae8dff-b186-4e7f-a158-c16e8e479736/cf3/filename/5fa.png
2016,BAM,Brose Bamberg,https://www.euroleague.net/competition/teams/showteam?clubcode=BAM&seasoncode=E2016,https://www.euroleague.net/rs/73kxg36ysqxnp7o5/5fae8dff-b186-4e7f-a158-c16e8e479736/88f/filename/5fa.jpg
2016,RED,Crvena Zvezda mts Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=RED&seasoncode=E2016,https://www.euroleague.net/rs/a35fslptloqpsf9w/5fae8dff-b186-4e7f-a158-c16e8e479736/961/filename/5fa.png
2016,CSK,CSKA Moscow,https://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2016,https://www.euroleague.net/rs/a359ywvf43as6tee/5fae8dff-b186-4e7f-a158-c16e8e479736/777/filename/5fa.png
2016,DAR,Darussafaka Dogus Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=DAR&seasoncode=E2016,https://www.euroleague.net/rs/a35bnx7857sudrnq/5fae8dff-b186-4e7f-a158-c16e8e479736/414/filename/5fa.png
2016,MIL,EA7 Emporio Armani Milan,https://www.euroleague.net/competition/teams/showteam?clubcode=MIL&seasoncode=E2016,https://www.euroleague.net/rs/a35a8ng9dir9gnbb/5fae8dff-b186-4e7f-a158-c16e8e479736/287/filename/5fa.png
2016,BAR,FC Barcelona Lassa,https://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2016,https://www.euroleague.net/rs/a35abupuatwppttd/5fae8dff-b186-4e7f-a158-c16e8e479736/4a4/filename/5fa.png
2016,ULK,Fenerbahce Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2016,https://www.euroleague.net/rs/a35ahld7vsu3xrgt/5fae8dff-b186-4e7f-a158-c16e8e479736/f9e/filename/5fa.png
2016,GAL,Galatasaray Odeabank Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=GAL&seasoncode=E2016,https://www.euroleague.net/rs/a35fmd7en4cw7ekd/5fae8dff-b186-4e7f-a158-c16e8e479736/d42/filename/5fa.png
2016,TEL,Maccabi FOX Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2016,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2016,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2016,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2016,PAN,Panathinaikos Superfoods Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2016,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2016,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2016,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2016,UNK,Unics Kazan,https://www.euroleague.net/competition/teams/showteam?clubcode=UNK&seasoncode=E2016,https://www.euroleague.net/rs/a35cq8x5jbfnvi7j/5fae8dff-b186-4e7f-a158-c16e8e479736/499/filename/5fa.png
2016,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2016,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2017,IST,Anadolu Efes Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2017,https://www.euroleague.net/rs/a35a6anofpgn5wca/5fae8dff-b186-4e7f-a158-c16e8e479736/7d6/filename/5fa.png
2017,MIL,AX Armani Exchange Olimpia Milan,https://www.euroleague.net/competition/teams/showteam?clubcode=MIL&seasoncode=E2017,https://www.euroleague.net/rs/a35a8ng9dir9gnbb/5fae8dff-b186-4e7f-a158-c16e8e479736/287/filename/5fa.png
2017,BAM,Brose Bamberg,https://www.euroleague.net/competition/teams/showteam?clubcode=BAM&seasoncode=E2017,https://www.euroleague.net/rs/73kxg36ysqxnp7o5/5fae8dff-b186-4e7f-a158-c16e8e479736/88f/filename/5fa.jpg
2017,RED,Crvena Zvezda mts Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=RED&seasoncode=E2017,https://www.euroleague.net/rs/a35fslptloqpsf9w/5fae8dff-b186-4e7f-a158-c16e8e479736/961/filename/5fa.png
2017,CSK,CSKA Moscow,https://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2017,https://www.euroleague.net/rs/a359ywvf43as6tee/5fae8dff-b186-4e7f-a158-c16e8e479736/777/filename/5fa.png
2017,BAR,FC Barcelona Lassa,https://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2017,https://www.euroleague.net/rs/a35abupuatwppttd/5fae8dff-b186-4e7f-a158-c16e8e479736/4a4/filename/5fa.png
2017,ULK,Fenerbahce Dogus Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2017,https://www.euroleague.net/rs/a35ahld7vsu3xrgt/5fae8dff-b186-4e7f-a158-c16e8e479736/f9e/filename/5fa.png
2017,KHI,Khimki Moscow Region,https://www.euroleague.net/competition/teams/showteam?clubcode=KHI&seasoncode=E2017,https://www.euroleague.net/rs/a35ajhr9ujs437nd/5fae8dff-b186-4e7f-a158-c16e8e479736/b5e/filename/5fa.png
2017,BAS,KIROLBET Baskonia Vitoria Gasteiz,https://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2017,https://www.euroleague.net/rs/a35alqtlytg7rvt7/5fae8dff-b186-4e7f-a158-c16e8e479736/cf3/filename/5fa.png
2017,TEL,Maccabi FOX Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2017,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2017,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2017,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2017,PAN,Panathinaikos Superfoods Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2017,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2017,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2017,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2017,MAL,Unicaja Malaga,https://www.euroleague.net/competition/teams/showteam?clubcode=MAL&seasoncode=E2017,https://www.euroleague.net/rs/a35cod7jmruy8e8y/5fae8dff-b186-4e7f-a158-c16e8e479736/737/filename/5fa.png
2017,PAM,Valencia Basket,https://www.euroleague.net/competition/teams/showteam?clubcode=PAM&seasoncode=E2017,https://www.euroleague.net/rs/a35awu3dcq9vu3i4/5fae8dff-b186-4e7f-a158-c16e8e479736/821/filename/5fa.png
2017,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2017,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2018,IST,Anadolu Efes Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2018,https://www.euroleague.net/rs/a35a6anofpgn5wca/5fae8dff-b186-4e7f-a158-c16e8e479736/7d6/filename/5fa.png
2018,MIL,AX Armani Exchange Olimpia Milan,https://www.euroleague.net/competition/teams/showteam?clubcode=MIL&seasoncode=E2018,https://www.euroleague.net/rs/a35a8ng9dir9gnbb/5fae8dff-b186-4e7f-a158-c16e8e479736/287/filename/5fa.png
2018,BUD,Buducnost VOLI Podgorica,https://www.euroleague.net/competition/teams/showteam?clubcode=BUD&seasoncode=E2018,https://www.euroleague.net/rs/a35bjwf4jjtkx8sl/5fae8dff-b186-4e7f-a158-c16e8e479736/82c/filename/5fa.png
2018,CSK,CSKA Moscow,https://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2018,https://www.euroleague.net/rs/a359ywvf43as6tee/5fae8dff-b186-4e7f-a158-c16e8e479736/777/filename/5fa.png
2018,DAR,Darussafaka Tekfen Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=DAR&seasoncode=E2018,https://www.euroleague.net/rs/a35bnx7857sudrnq/5fae8dff-b186-4e7f-a158-c16e8e479736/414/filename/5fa.png
2018,BAR,FC Barcelona Lassa,https://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2018,https://www.euroleague.net/rs/a35abupuatwppttd/5fae8dff-b186-4e7f-a158-c16e8e479736/4a4/filename/5fa.png
2018,MUN,FC Bayern Munich,https://www.euroleague.net/competition/teams/showteam?clubcode=MUN&seasoncode=E2018,https://www.euroleague.net/rs/a35aehaydcwoshxi/5fae8dff-b186-4e7f-a158-c16e8e479736/553/filename/5fa.png
2018,ULK,Fenerbahce Beko Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2018,https://www.euroleague.net/rs/a35ahld7vsu3xrgt/5fae8dff-b186-4e7f-a158-c16e8e479736/f9e/filename/5fa.png
2018,CAN,Herbalife Gran Canaria,https://www.euroleague.net/competition/teams/showteam?clubcode=CAN&seasoncode=E2018,https://www.euroleague.net/rs/60171/5fae8dff-b186-4e7f-a158-c16e8e479736/c83/filename/5fa.jpg
2018,KHI,Khimki Moscow Region,https://www.euroleague.net/competition/teams/showteam?clubcode=KHI&seasoncode=E2018,https://www.euroleague.net/rs/a35ajhr9ujs437nd/5fae8dff-b186-4e7f-a158-c16e8e479736/b5e/filename/5fa.png
2018,BAS,KIROLBET Baskonia Vitoria-Gasteiz,https://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2018,https://www.euroleague.net/rs/a35alqtlytg7rvt7/5fae8dff-b186-4e7f-a158-c16e8e479736/cf3/filename/5fa.png
2018,TEL,Maccabi FOX Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2018,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2018,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2018,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2018,PAN,Panathinaikos OPAP Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2018,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2018,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2018,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2018,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2018,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2019,BER,ALBA Berlin,https://www.euroleague.net/competition/teams/showteam?clubcode=BER&seasoncode=E2019,https://www.euroleague.net/rs/a35fqimelipvlgk3/5fae8dff-b186-4e7f-a158-c16e8e479736/147/filename/5fa.png
2019,IST,Anadolu Efes Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=IST&seasoncode=E2019,https://www.euroleague.net/rs/a35a6anofpgn5wca/5fae8dff-b186-4e7f-a158-c16e8e479736/7d6/filename/5fa.png
2019,MIL,AX Armani Exchange Milan,https://www.euroleague.net/competition/teams/showteam?clubcode=MIL&seasoncode=E2019,https://www.euroleague.net/rs/a35a8ng9dir9gnbb/5fae8dff-b186-4e7f-a158-c16e8e479736/287/filename/5fa.png
2019,RED,Crvena Zvezda mts Belgrade,https://www.euroleague.net/competition/teams/showteam?clubcode=RED&seasoncode=E2019,https://www.euroleague.net/rs/a35fslptloqpsf9w/5fae8dff-b186-4e7f-a158-c16e8e479736/961/filename/5fa.png
2019,CSK,CSKA Moscow,https://www.euroleague.net/competition/teams/showteam?clubcode=CSK&seasoncode=E2019,https://www.euroleague.net/rs/a359ywvf43as6tee/5fae8dff-b186-4e7f-a158-c16e8e479736/777/filename/5fa.png
2019,BAR,FC Barcelona,https://www.euroleague.net/competition/teams/showteam?clubcode=BAR&seasoncode=E2019,https://www.euroleague.net/rs/a35abupuatwppttd/5fae8dff-b186-4e7f-a158-c16e8e479736/4a4/filename/5fa.png
2019,MUN,FC Bayern Munich,https://www.euroleague.net/competition/teams/showteam?clubcode=MUN&seasoncode=E2019,https://www.euroleague.net/rs/a35aehaydcwoshxi/5fae8dff-b186-4e7f-a158-c16e8e479736/553/filename/5fa.png
2019,ULK,Fenerbahce Beko Istanbul,https://www.euroleague.net/competition/teams/showteam?clubcode=ULK&seasoncode=E2019,https://www.euroleague.net/rs/a35ahld7vsu3xrgt/5fae8dff-b186-4e7f-a158-c16e8e479736/f9e/filename/5fa.png
2019,KHI,Khimki Moscow Region,https://www.euroleague.net/competition/teams/showteam?clubcode=KHI&seasoncode=E2019,https://www.euroleague.net/rs/a35ajhr9ujs437nd/5fae8dff-b186-4e7f-a158-c16e8e479736/b5e/filename/5fa.png
2019,BAS,KIROLBET Baskonia Vitoria-Gasteiz,https://www.euroleague.net/competition/teams/showteam?clubcode=BAS&seasoncode=E2019,https://www.euroleague.net/rs/a35alqtlytg7rvt7/5fae8dff-b186-4e7f-a158-c16e8e479736/cf3/filename/5fa.png
2019,ASV,LDLC ASVEL Villeurbanne,https://www.euroleague.net/competition/teams/showteam?clubcode=ASV&seasoncode=E2019,https://www.euroleague.net/rs/a35anmkqepkgw7pu/5fae8dff-b186-4e7f-a158-c16e8e479736/00c/filename/5fa.png
2019,TEL,Maccabi FOX Tel Aviv,https://www.euroleague.net/competition/teams/showteam?clubcode=TEL&seasoncode=E2019,https://www.euroleague.net/rs/a35apnp9acakcpfc/5fae8dff-b186-4e7f-a158-c16e8e479736/658/filename/5fa.png
2019,OLY,Olympiacos Piraeus,https://www.euroleague.net/competition/teams/showteam?clubcode=OLY&seasoncode=E2019,https://www.euroleague.net/rs/a35arljanoudh995/5fae8dff-b186-4e7f-a158-c16e8e479736/c8c/filename/5fa.png
2019,PAN,Panathinaikos OPAP Athens,https://www.euroleague.net/competition/teams/showteam?clubcode=PAN&seasoncode=E2019,https://www.euroleague.net/rs/a35atgy4e3u3txqh/5fae8dff-b186-4e7f-a158-c16e8e479736/c20/filename/5fa.png
2019,MAD,Real Madrid,https://www.euroleague.net/competition/teams/showteam?clubcode=MAD&seasoncode=E2019,https://www.euroleague.net/rs/a35av98vefmmr3gt/5fae8dff-b186-4e7f-a158-c16e8e479736/154/filename/5fa.png
2019,PAM,Valencia Basket,https://www.euroleague.net/competition/teams/showteam?clubcode=PAM&seasoncode=E2019,https://www.euroleague.net/rs/a35awu3dcq9vu3i4/5fae8dff-b186-4e7f-a158-c16e8e479736/821/filename/5fa.png
2019,ZAL,Zalgiris Kaunas,https://www.euroleague.net/competition/teams/showteam?clubcode=ZAL&seasoncode=E2019,https://www.euroleague.net/rs/a35b39s6ef7fo9pa/5fae8dff-b186-4e7f-a158-c16e8e479736/a77/filename/5fa.png
2019,DYR,Zenit St Petersburg,https://www.euroleague.net/competition/teams/showteam?clubcode=DYR&seasoncode=E2019,https://www.euroleague.net/rs/a35b54vamv3irv9w/5fae8dff-b186-4e7f-a158-c16e8e479736/1d7/filename/5fa.png
